Time,Ca[*],Cb[*],Cc[*],Cm[*],T[*],Fa0[*],mc[*],dCadt[*],dCbdt[*],dCcdt[*],dCmdt[*],dTdt[*]
0,0.15612173378479913,33.55804914071708,2.74943773137456,3.633950405628219,339.7951413008544,,,,,,,
0.002855,0.1897631960411362,33.473786501782925,2.7448906102756614,3.62506159807641,339.8132721465314,99.9999969211312,292.43005425110374,11.000353914767757,-30.096289124657943,-0.8592329449095439,-3.0982819708076796,24.341570427515816
0.013842,0.28076620570383987,33.1214945223673,2.7632762946058733,3.5916415235683012,340.7616904196083,99.9999969211312,292.43005425110374,5.730921752143873,-33.8764855247484,4.0427112940412595,-2.986008267359133,144.2217341240303
0.02918,0.3187367482290256,32.567376365901794,2.87141119226433,3.5470038693578956,344.0995566112946,99.9999969211312,292.43005425110374,-0.6524920042645583,-38.27079566651385,9.935288357089902,-2.836049452927346,288.0268725751464
0.043012,0.27602109069051606,32.01621134574466,3.0395932166887984,3.5086717970336827,348.83187730695954,99.9999969211312,292.43005425110374,-5.1694585121676795,-41.07964231539641,14.030754498047314,-2.7072740452108626,387.4217891933555
0.05,0.23551223469954005,31.72768498246834,3.141303556742645,3.4899737206353136,351.62513512462624,99.9999969211312,292.43005425110374,-6.218216164073472,-41.29519284634721,14.87390766302659,-2.6444584376603957,406.8569892658457
0.052855,0.2168026332538729,31.612268736902443,3.1838767563822294,3.482682992493659,352.78495268895466,98.32931300716305,294.0367561574629,-6.534980030879892,-40.24412749773307,14.853142220532066,-2.541337591677523,404.4046348538459
0.06384200000000001,0.15185603282123872,31.183668632900364,3.338559498213894,3.455267101306408,356.99703203039394,98.32931300716305,294.0367561574629,-5.005903866191989,-37.5015788061211,13.024626228670591,-2.4498537191716276,355.2186973887518
0.07918,0.09729667731738306,30.643250036440552,3.51301081988458,3.418638101581041,361.7734643140747,98.32931300716305,294.0367561574629,-2.3084062569320087,-33.1828213023042,9.927062056832922,-2.3276266969673602,272.85427928797804
0.09301200000000001,0.07348801746341817,30.202077817012402,3.639809262675208,3.38717300136203,365.2597919543912,98.32931300716305,294.0367561574629,-1.3493115799639392,-30.83102943333506,8.624301580083415,-2.2226310505679514,236.81575240648428
0.1,0.06500902941891804,29.989964206004657,3.6985376918512474,3.3718209571487154,366.87068476829535,98.32931300716305,294.0367561574629,-1.0399679420080805,-29.842179017440927,8.147280975707877,-2.171402934512076,223.2981551251441
