Time,x[*],x_dot[*],theta[*],theta_dot[*],F[*],dx[*],dx_dot[*],dtheta[*],dtheta_dot[*]
3.2,0.04524605553892912,-0.07872576997393045,0.008795728856101165,0.00040253704648699927,0.046081803012576326,-0.07872576997393045,0.07458991462654752,0.00040253704648699927,-0.013551990532908493
3.211421,0.04435173716694272,-0.07788622655339175,0.008799606530107222,0.0002767869041995828,0.04553272506992439,-0.07788622655339175,0.0734286200072101,0.0002767869041995826,-0.010969980446328107
3.255369,0.04099952737182912,-0.07467236168730161,0.008801227732356946,-0.00020280544595374997,0.04553272506992439,-0.07467236168730161,0.07283996004744905,-0.00020280544595374997,-0.01093387004557663
3.3167180000000003,0.03655502263726565,-0.07022634786100654,0.008767889376022733,-0.0008915675642675697,0.04553272506992439,-0.07022634786100654,0.07212071126604994,-0.00089156756426757,-0.011676423666447071
3.3720480000000004,0.03277950839147376,-0.06625138001217595,0.008700022469315422,-0.0015755586428386416,0.04553272506992439,-0.06625138001217595,0.07157938669652131,-0.0015755586428386416,-0.013188040964754929
3.4000000000000004,0.030955583501202803,-0.06425389750599736,0.008650694895945478,-0.0019589901767339607,0.04553272506992439,-0.06425389750599736,0.07134804885114879,-0.0019589901767339607,-0.014286726964523062
3.411421,0.030226100124981156,-0.06349227970840296,0.008628132100470289,-0.0019930520564907924,0.042990450962262616,-0.06349227970840296,0.06664765897688318,-0.0019930520564907924,-0.003234162840092523
3.455369,0.027500023773855648,-0.060569664749091555,0.008536779235492035,-0.0021792234015731446,0.042990450962262616,-0.06056966474909155,0.06636043703573727,-0.0021792234015731446,-0.005268883388362098
3.516718,0.023908758336882305,-0.056509567407853234,0.008391223184531425,-0.0025989923288148105,0.042990450962262616,-0.056509567407853234,0.06601126868351578,-0.00259899232881481,-0.008510884342160742
3.572048,0.020882997951199,-0.05286417806943798,0.008232680187748139,-0.003164378107781282,0.042990450962262616,-0.05286417806943798,0.06577220917967522,-0.003164378107781282,-0.012042149855307577
3.6,0.019431022356269024,-0.05102695844384473,0.008139261424953437,-0.003529532330178599,0.042990450962262616,-0.05102695844384473,0.06568784877923348,-0.003529532330178599,-0.014122889821041824
3.611421,0.018852081859206674,-0.050356254667774526,0.008099144172051735,-0.0034973890796831464,0.039165521127695994,-0.05035625466777452,0.05871882591003158,-0.0034973890796831464,0.0023687295753138512
3.6553690000000003,0.01669572247752455,-0.047777031774889726,0.007946633935943064,-0.0034680267967730784,0.039165521127695994,-0.04777703177488972,0.058657486149701565,-0.0034680267967730784,-0.0010281393686224407
3.716718,0.013874962210378587,-0.04418081382629353,0.007728937830454722,-0.003678379057026493,0.039165521127695994,-0.04418081382629353,0.05858545939086971,-0.003678379057026493,-0.005876906136025761
3.7720480000000003,0.011520101138916442,-0.040940007404358644,0.007514046040564612,-0.004133372660365176,0.039165521127695994,-0.040940007404358644,0.058570558050224916,-0.004133372660365176,-0.010663223046491376
3.8000000000000003,0.010398630348935962,-0.039302579360041806,0.0073940028710647665,-0.004468315366454704,0.039165521127695994,-0.039302579360041806,0.05859368029489344,-0.004468315366454704,-0.01333696703446802
3.8114209999999997,0.00995304483131197,-0.03872762362007609,0.007343424126286177,-0.00439107020185433,0.03461884592338684,-0.03872762362007609,0.050357754469366564,-0.00439107020185433,0.006202334500849345
3.8553689999999996,0.008299717158138884,-0.036512223452244065,0.007155071605490011,-0.004211308410386928,0.03461884592338684,-0.03651222345224406,0.05045835565301793,-0.004211308410386928,0.002007171043391259
3.916718,0.006154746239375878,-0.03341278477512724,0.006896888098700074,-0.0042642068542356045,0.03461884592338684,-0.03341278477512724,0.05058485886207593,-0.0042642068542356045,-0.003743347592454238
3.972048,0.004383516042805231,-0.03061019092979137,0.006652497179573402,-0.0046198897516021385,0.03461884592338684,-0.03061019092979137,0.050728472787779845,-0.0046198897516021385,-0.009186679460362113
4.0,0.0035477302495922408,-0.02919091504525812,0.006519393129911274,-0.004917679892449636,0.03461884592338684,-0.02919091504525812,0.05082616647497733,-0.004917679892449636,-0.012151319078667623
4.011421,0.003217087788688494,-0.028710574650996495,0.006463844020977338,-0.004812334651848265,0.029779441339271455,-0.028710574650996495,0.04208847057720424,-0.004812334651848265,0.008608023935594372
4.055369,0.0019960375241369266,-0.0268561456772498,0.006259176188701581,-0.004535181187788275,0.029779441339271455,-0.026856145677249796,0.042298308302957346,-0.004535181187788275,0.004049489055471742
4.116718,0.00042819281687231673,-0.024253115986184445,0.005984714994999129,-0.004474696453757423,0.029779441339271455,-0.024253115986184445,0.04255857306179181,-0.004474696453757423,-0.0020635578008388103
4.172048,-0.0008484640414484186,-0.021891653470079535,0.0057311306845182226,-0.004743593087820149,0.029779441339271455,-0.021891653470079535,0.04280696468000651,-0.004743593087820149,-0.0077116319352103484
4.2,-0.001443637766286518,-0.02069312285671901,0.00559513595959941,-0.0050011109113198915,0.029779441339271455,-0.02069312285671901,0.0429525205444724,-0.0050011109113198915,-0.010740643677247962
4.2114210000000005,-0.0016777386590729627,-0.02030211747841474,0.005538718751415889,-0.004880972426602605,0.024963270695449735,-0.02030211747841474,0.03427560597074966,-0.004880972426602605,0.009893950749437906
4.255369,-0.0025367788067762005,-0.018789549518049082,0.005332258901509544,-0.004548380874912133,0.024963270695449735,-0.01878954951804908,0.034552391667258084,-0.004548380874912133,0.005295515233227661
4.316718,-0.0036242654618225973,-0.016659148983821946,0.005059338013302701,-0.004410936886987723,0.024963270695449735,-0.016659148983821946,0.03489447469780893,-0.004410936886987723,-0.000783206163792299
4.372048,-0.004492446919201517,-0.014719972793120265,0.004811292651792139,-0.004605997419600106,0.024963270695449735,-0.014719972793120265,0.035204843978016084,-0.004605997419600106,-0.006307893043407942
4.4,-0.004890124249735922,-0.013733554665545674,0.004679704370040824,-0.004822964916643051,0.024963270695449735,-0.013733554665545674,0.03537718988829211,-0.004822964916643051,-0.009238749571611624
4.411421000000001,-0.005045205912295872,-0.013423939561925067,0.004625348313212133,-0.004698093841022438,0.020391425014776567,-0.013423939561925067,0.027153769853317505,-0.004698093841022438,0.010331362028013269
4.455369,-0.005608831902395331,-0.012223602075034323,0.004427407121200424,-0.00434219382992763,0.020391425014776567,-0.012223602075034323,0.027464559709589723,-0.00434219382992763,0.00592266826502945
4.516718,-0.006306812301095123,-0.010526725233498709,0.004168501804213867,-0.004157030600877762,0.020391425014776567,-0.010526725233498709,0.027848009062919246,-0.004157030600877762,0.00015612552266373988
4.572048000000001,-0.006846457216603238,-0.008976587032854743,0.003936111212432613,-0.004290819652699008,0.020391425014776567,-0.008976587032854743,0.028187274552795454,-0.004290819652699008,-0.005019871082374479
4.6000000000000005,-0.0070863355592713315,-0.008186167736352497,0.003813862273984775,-0.004468933273035081,0.020391425014776567,-0.008186167736352497,0.028370296554626806,-0.004468933273035081,-0.007742705159903961
4.611421000000001,-0.007178472237058585,-0.007948491433623948,0.003763533873408069,-0.004346643475363701,0.016208350595526652,-0.007948491433623948,0.020856031776218538,-0.004346643475363701,0.010150108008376006
4.655369,-0.0075075433095050745,-0.007024723529780133,0.003580973355751113,-0.003991180907453325,0.016208350595526652,-0.007024723529780133,0.021176001729506493,-0.003991180907453325,0.0060839878800699
4.716718,-0.007898402041577096,-0.005713290685535,0.0033442104496396586,-0.00378116506533336,0.016208350595526652,-0.005713290685535,0.021570354702267997,-0.00378116506533336,0.000810625513763154
4.772048000000001,-0.008181326041169395,-0.004510344036541088,0.003133861113083869,-0.0038654407711923924,0.016208350595526652,-0.004510344036541088,0.02191383834148239,-0.0038654407711923924,-0.003874441228595952
4.800000000000001,-0.008298814908447171,-0.00389529000421332,0.0030239850061218416,-0.00400773753843464,0.016208350595526652,-0.00389529000421332,0.022095676972170488,-0.00400773753843464,-0.00632169150562364
4.811421,-0.008342299470493015,-0.0037194894395160935,0.0029788791644451374,-0.003893054828052072,0.01249729600804288,-0.003719489439516094,0.01543691063706714,-0.003893054828052072,0.00954199085433469
4.855369,-0.008490751606072927,-0.0030340794474403025,0.0028158066420948535,-0.003554719634007667,0.01249729600804288,-0.003034079447440303,0.015748134808367627,-0.003554719634007667,0.005909922975471712
4.9167179999999995,-0.008647007790374727,-0.0020559777407754072,0.0026058663092166003,-0.0033371088646200874,0.01249729600804288,-0.0020559777407754072,0.01613140683134158,-0.0033371088646200874,0.0012339770033817032
4.972048,-0.008735904409776564,-0.0011543118798238083,0.002421018415643303,-0.00338246865937497,0.01249729600804288,-0.0011543118798238083,0.016461512445841323,-0.00338246865937497,-0.0028830962808421515
5.0,-0.008761716704610173,-0.0006917883120467448,0.00232506937044109,-0.0034927662066300547,0.01249729600804288,-0.0006917883120467448,0.016633861562941946,-0.0034927662066300547,-0.005020148321281465
5.011421,-0.008768910643774094,-0.0005678439497151498,0.0022857819443052774,-0.003388869305262039,0.009294677024168713,-0.0005678439497151496,0.010893394210805613,-0.003388869305262039,0.008662112526261846
5.055369,-0.008783249728208367,-8.258477841701305e-05,0.0021441736504653683,-0.0030785984985085843,0.009294677024168713,-8.258477841701284e-05,0.011183643205053155,-0.0030785984985085843,0.005508111608909637
5.116718,-0.008767039624490143,0.0006146823944294655,0.001963091525437762,-0.0028658870062538,0.009294677024168713,0.0006146823944294657,0.011540847904842035,-0.0028658870062538,0.0014749186396679733
5.172048,-0.008715207882048562,0.0012616758164945494,0.0018049844949664337,-0.002881607393884014,0.009294677024168713,0.0012616758164945494,0.011845787960845252,-0.002881607393884014,-0.0020465589622612563
5.2,-0.008675293593905464,0.0015949770831289716,0.0017234034312759157,-0.0029640895939149503,0.009294677024168713,0.0015949770831289716,0.012003230947051967,-0.0029640895939149503,-0.0038635941907796487
5.2114210000000005,-0.00865661243902145,0.0016765820701498979,0.0016900810391243225,-0.0028727059649345196,0.006602233898092628,0.0016765820701498974,0.007182107475915736,-0.0028727059649345196,0.007632575209000713
5.255369,-0.008575907581673127,0.0019980940173966195,0.0015703221256005901,-0.002596865422988243,0.006602233898092628,0.001998094017396619,0.007443732405171856,-0.002596865422988243,0.0049652190943952415
5.316718,-0.008439109639948938,0.0024648193616127177,0.0014181799538750036,-0.0023975930838743276,0.006602233898092628,0.0024648193616127177,0.007765506441276443,-0.0023975930838743276,0.001576598455686745
5.372048,-0.008290704988539134,0.002902042662726651,0.0012864355641331506,-0.0023915677075462974,0.006602233898092628,0.002902042662726651,0.008038127228167182,-0.0023915677075462974,-0.0013577094173845444
5.4,-0.008206428993554409,0.0031286640351338704,0.0012188613369470847,-0.0024504690227845427,0.006602233898092628,0.0031286640351338704,0.008177530464462616,-0.0024504690227845427,-0.002862772784823231
5.411421000000001,-0.00817042378075177,0.00317663986014309,0.001191328580273592,-0.002372208625953669,0.004397024206603687,0.0031766398601430898,0.004232924349241927,-0.002372208625953669,0.006547666466733381
5.455369,-0.008026653677393088,0.003367806423847123,0.0010926719631528907,-0.002133587384474607,0.004397024206603687,0.003367806423847123,0.004461848420098323,-0.002133587384474607,0.004350315486286016
5.516718,-0.007811462076922915,0.0036503366255340244,0.0009681851736094995,-0.0019530130628122497,0.004397024206603687,0.0036503366255340244,0.004743197897911647,-0.0019530130628122497,0.0015776556683475996
5.572048000000001,-0.007602107177695005,0.003919351024775426,0.0008613214816357857,-0.001931685914564043,0.004397024206603687,0.003919351024775426,0.004979903281029822,-0.001931685914564043,-0.0008024904449883323
5.6000000000000005,-0.0074905926101641925,0.004060220377866667,0.0008068563892887095,-0.0019710152334250033,0.004397024206603687,0.004060220377866667,0.005099860847173902,-0.0019710152334250033,-0.002015576963227367
5.611421000000001,-0.007444095763613063,0.00408234374167285,0.0007847237537395988,-0.0019057714897283242,0.0026422396645801975,0.00408234374167285,0.0019644760838734105,-0.0019057714897283242,0.0054677580815790175
5.655369,-0.007262724014399857,0.004173050273749007,0.0007056666653682868,-0.0017048833349079117,0.0026422396645801975,0.004173050273749007,0.0021592817678827156,-0.0017048833349079117,0.003706941620982196
5.716718,-0.007002491349139492,0.004313006930080736,0.0006066304377445157,-0.0015462375844920405,0.0026422396645801975,0.004313006930080736,0.002398531664778262,-0.0015462375844920405,0.0015011350707733887
5.772048000000001,-0.006760078559886608,0.004451279242827929,0.0005224124505917515,-0.001515246139046864,0.0026422396645801975,0.004451279242827929,0.0025984827858087935,-0.001515246139046864,-0.00037462918440093324
5.800000000000001,-0.006634628370849067,0.004525313164506623,0.000479788850700902,-0.0015389522575392006,0.0026422396645801975,0.004525313164506623,0.002698943265345669,-0.0015389522575392006,-0.0013239731006926439
5.811421,-0.006582929236741274,0.004528249307162214,0.00046251988864563635,-0.0014859078388818493,0.0012865857007829523,0.004528249307162214,0.00027973943010263535,-0.0014859078388818493,0.004453462242942677
5.855369,-0.0063835990224733125,0.004544164231062698,0.00040106441876873564,-0.0013208537417021256,0.0012865857007829523,0.004544164231062698,0.000441099425361703,-0.0013208537417021256,0.003084681551831939
5.9167179999999995,-0.00610385870501551,0.0045774230780737425,0.0003247395492346969,-0.0011847088152100156,0.0012865857007829523,0.0045774230780737425,0.000639047827499578,-0.0011847088152100156,0.0013847187254771049
5.972048,-0.005849527203159077,0.0046173576384476835,0.00026057380986766994,-0.00114783697710494,0.0012865857007829523,0.0046173576384476835,0.0008032844598837995,-0.00114783697710494,-4.442723962913835e-05
6.0,-0.005720138509412306,0.004640952760088487,0.0002283790139202454,-0.0011590848505911302,0.0012865857007829523,0.004640952760088487,0.0008850423241841506,-0.0011590848505911302,-0.0007614931615028758
6.011421,-0.005667195711965947,0.004630380824814586,0.00021538357695170915,-0.0011172192702623889,0.00028054522611101906,0.004630380824814586,-0.000907466693505959,-0.0011172192702623889,0.00352197397227824
6.055369,-0.005464534043432627,0.0045934114286145045,0.00016934479648275677,-0.0009854384123990803,0.00028054522611101906,0.0045934114286145045,-0.0007776959071927074,-0.0009854384123990803,0.002496564850214886
6.116718,-0.005184091177515086,0.004550681179966817,0.00011277167746508252,-0.0008717222888522233,0.00028054522611101906,0.004550681179966817,-0.0006187222799070682,-0.0008717222888522233,0.0012365272680792835
6.172048,-0.0049331816167522,0.0045201000601734495,6.589280852188357e-05,-0.0008324125100533752,0.00028054522611101906,0.0045201000601734495,-0.00048786766178528836,-0.0008324125100533752,0.00019240703569372054
6.2,-0.004807018090617108,0.0045073649022984,4.2632995099195286e-05,-0.0008342725266631071,0.00028054522611101906,0.0045073649022984,-0.0004233850473263597,-0.0008342725266631071,-0.0003256524394455057
6.2114210000000005,-0.00475565128278071,0.0044879679927338,3.328937003158679e-05,-0.0008023752940515265,-0.0004285902379308822,0.0044879679927338,-0.0016842225627634673,-0.0008023752940515265,0.0026895824975737012
6.255369,-0.004560008023244597,0.004416216111649672,3.799736255058448e-07,-0.0007006434611892886,-0.0004285902379308822,0.004416216111649672,-0.0015832189291241799,-0.0007006434611892886,0.001956600500382072
6.316718,-0.004291974756635317,0.004322960426911309,-3.949925409931313e-05,-0.0006084972946502694,-0.0004285902379308822,0.004322960426911309,-0.0014596770551347314,-0.0006084972946502694,0.0010683813512460932
6.372048,-0.004054967620893137,0.004245015932929738,-7.190666636246985e-05,-0.0005695723359450073,-0.0004285902379308822,0.004245015932929738,-0.0013588891576072812,-0.0005695723359450073,0.0003465799050568968
6.4,-0.003936835499187277,0.004207719882480319,-8.773793845079966e-05,-0.0005648199785158932,-0.0004285902379308822,0.004207719882480319,-0.0013097953862543097,-0.0005648199785158932,-6.025697139173264e-06
6.411421000000001,-0.0038889197522433863,0.0041832545667262,-9.405463148170195e-05,-0.0005416259392851329,-0.0008922964961547824,0.0041832545667262,-0.0021315666259549525,-0.0005416259392851329,0.0019610399964271512
6.455369,-0.003707108379321162,0.0040912752354499305,-0.00011612841125154626,-0.0004665139678955608,-0.0008922964961547824,0.0040912752354499305,-0.002055845917355829,-0.0004665139678955608,0.00146939671284946
6.516718,-0.003459919542524316,0.003968053884310535,-0.00014236567793976033,-0.000394794137147128,-0.0008922964961547824,0.003968053884310535,-0.001963316976837667,-0.000394794137147128,0.0008850212218699554
6.572048000000001,-0.0032433336572258034,0.003861520276749089,-0.0001630963368375378,-0.00035880327281463643,-0.0008922964961547824,0.003861520276749089,-0.0018885398328483136,-0.00035880327281463643,0.00042329290779925983
6.6000000000000005,-0.0031361296113316664,0.003809236227261038,-0.00017298908761198748,-0.00035006373678617413,-0.0008922964961547824,0.003809236227261038,-0.0018525930175244273,-0.00035006373678617413,0.00020295436751214602
6.611421000000001,-0.003092777484648661,0.0037825522318470366,-0.0001768956091594722,-0.00033421259317779455,-0.0011626377696284794,0.0037825522318470366,-0.0023288298964824873,-0.00033421259317779455,0.001344769407687471
6.655369,-0.002928773664272351,0.0036814256790613604,-0.00019038579900349144,-0.0002819021210675337,-0.0011626377696284794,0.0036814256790613604,-0.002274387651713558,-0.0002819021210675337,0.0010443060800833372
