Time,Ca[*],Cb[*],Cc[*],Cm[*],T[*],Fa0[*],mc[*],dCadt[*],dCbdt[*],dCcdt[*],dCmdt[*],dTdt[*]
0,0.15612173378479913,33.55804914071708,2.74943773137456,3.633950405628219,339.7951413008544,,,,,,,
0.000721,0.16505361175838149,33.53711666688444,2.747875263231833,3.631698927749732,339.78956227273864,99.99999429292448,292.3483835463844,12.18574782315201,-29.20666031199356,-1.9716430427053675,-3.1205797449367982,-2.920005334500451
0.003719,0.19909141128209798,33.44765216184599,2.7443132329139903,3.6223880708159233,339.8384258444179,99.99999429292448,292.3483835463844,10.540616963405567,-30.436889015622164,-0.4288945830096207,-3.0893002102687044,34.891304315097415
0.008806,0.24618300362463585,33.288083884648366,2.7482175999661465,3.6068079528251737,340.164858814935,99.99999429292448,292.3483835463844,8.021335358455625,-32.26190320783668,1.9190676803202213,-3.0369592878069835,92.34289856605096
0.015483,0.2895670413318501,33.0654694638398,2.77047207534188,3.586754289856366,341.01213729124834,99.99999429292448,292.3483835463844,5.0124970673574465,-34.37712793962944,4.707395425489476,-2.9695896299425777,160.45872643159058
0.023099,0.3153670387958193,32.795116281180434,2.817751653399983,3.564427258002537,342.5131069807082,99.99999429292448,292.3483835463844,1.79139498789826,-36.603312609167155,7.682988940879548,-2.894582659921202,233.08628892661747
0.030906,0.31705384762359606,32.50093948173278,2.889072964144704,3.542122056972746,344.60950116458616,99.99999429292448,292.3483835463844,-1.317767749525416,-38.718530744298114,10.546883168277239,-2.819649029875104,302.94639430604866
0.038141,0.29807476691731394,32.21461735027013,2.9740223530790355,3.5219670249824784,347.0117463727559,99.99999429292448,292.3483835463844,-3.844668239495136,-40.34730055909405,12.852158456833832,-2.7519388259316893,359.0207521591511
0.044096,0.27023379806008435,31.97156668563589,3.054969058438769,3.5057423341732568,349.25617511714756,99.99999429292448,292.3483835463844,-5.402966612500364,-41.18260864368405,14.232049757556265,-2.697432481107147,392.2188581636239
0.048187,0.2466582810134435,31.80261585438531,3.1144177873877963,3.494782467673057,350.88945761389607,99.99999429292448,292.3483835463844,-6.05785830587832,-41.349116484442,14.766426509792536,-2.6606131500200276,404.6265440663195
